2,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_crate,Instances]","[obj_crate,Instances]","[obj_crate,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_barrel,Instances]","[obj_vase,Instances]","[obj_vase,Instances]",#,#,#,#,#,#,#,#,#,#,"[obj_vase,Instances]","[obj_barrel,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_vase,Instances]","[obj_hspider,Instances]",#,#,#,#,#,#,"[obj_hspider,Instances]",#,#,#,#,"[obj_hspider,Instances]",#,"[obj_vase,Instances]","[obj_rock,Instances]","[obj_crate,Instances]"
"[obj_rock,Instances]",#,#,#,#,#,#,#,"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#
"[obj_crate,Instances]","[obj_pit,BH]",#,#,#,#,#,#,"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#
"[obj_rock,Instances]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
"[obj_rock,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]",#,#,#,"[obj_barrel,Instances]","[obj_rock,Instances]","[obj_barrel,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,"[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_crate,Instances]","[obj_rock,Instances]"
1,,,,,,,,,,,,,,,,,,
"[obj_rock,Instances]","[obj_crate,Instances]","[obj_vase,Instances]",#,#,#,#,#,#,"[obj_rock,Instances]","[obj_crate,Instances]","[obj_crate,Instances]",#,#,#,#,#,#,"[obj_vase,Instances]"
