2,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_barrel,Instances]","[obj_barrel,Instances]","[obj_bat,Instances]",#,#,"[obj_barrel,Instances]","[obj_rock,Instances]",#,#,#,"[obj_rock,Instances]","[obj_barrel,Instances]",#,#,#,#,"[obj_bat,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,"[obj_barrel,Instances]","[obj_rock,Instances]",#,#,#,"[obj_rock,Instances]","[obj_barrel,Instances]",#,#,#,#,#,"[obj_rock,Instances]"
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_rock,Instances]"
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_slm_cr,Instances]",#,#,"[obj_rock,Instances]"
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_barrel,Instances]","[obj_barrel,Instances]","[obj_bat,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_bat,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
1,,,,,,,,,,,,,,,,,,
"[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,"[obj_rock,Instances]","[obj_vase,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_vase,Instances]"
"[obj_rock,Instances]","[obj_arrow_trap_r,Instances]",#,#,#,"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,#,"[obj_arrow_trap_l,Instances]"
#,#,#,#,#,"[obj_crate,Instances]","[obj_psnt_body,Instances]",#,#,#,#,#,"[obj_psnt_body,Instances]","[obj_crate,Instances]",#,#,#,#,"[obj_barrel,Instances]"
#,#,#,#,#,"[obj_crate,Instances]",#,#,#,#,#,#,#,"[obj_crate,Instances]",#,#,#,#,"[obj_arrow_trap_l,Instances]"
#,#,#,#,#,"[obj_crate,Instances]","[obj_psnt_body,Instances]",#,#,#,#,#,"[obj_psnt_body,Instances]","[obj_crate,Instances]",#,#,#,#,"[obj_barrel,Instances]"
"[obj_rock,Instances]","[obj_arrow_trap_r,Instances]",#,#,#,"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,"[obj_bat,Instances]",#,"[obj_arrow_trap_l,Instances]"
"[obj_rock,Instances]","[obj_barrel,Instances]","[obj_rock,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_crate,Instances]","[obj_rock,Instances]"
