2,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_psnt_body,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,"[obj_slm_cr,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,"[obj_rock,Instances]"
"[obj_rock,Instances]",#,#,#,#,#,"[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,#
"[obj_rock,Instances]","[obj_psnt_body,Instances]",#,"[obj_psnt_body,Instances]",#,#,"[obj_crate,Instances]","[obj_crate,Instances]",#,#,#,#,#,#,#,#,#,#,#
"[obj_rock,Instances]",#,#,#,#,#,"[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,#
"[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,"[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_psnt_body,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,"[obj_slm_cr,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
1,,,,,,,,,,,,,,,,,,
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,"[obj_bat,Instances]",#,#,#,#,#,#,#,"[obj_bat,Instances]",#,#,#,"[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_rock,Instances]"
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
#,#,"[obj_hspider,Instances]",#,#,#,#,#,#,"[obj_hspider,Instances]",#,#,#,#,#,"[obj_hspider,Instances]",#,#,#
#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
"[obj_rock,Instances]",#,#,#,#,"[obj_bat,Instances]",#,#,#,#,#,#,#,"[obj_bat,Instances]",#,#,#,#,"[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]",#,#,#,#,#,#,#,#,#,#,#,#,#,"[obj_rock,Instances]","[obj_rock,Instances]","[obj_rock,Instances]"
2,,,,,,,,,,,,,,,,,,
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_rock,Instances]",#,"[obj_rock,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_rock,Instances]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_crate,Instances]",#,"[obj_crate,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_rock,Instances]"
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]"
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,"[obj_crate,Instances]","[obj_rock,Instances]"
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,#,#
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,#,#,#,#,#,#,"[obj_crate,Instances]","[obj_rock,Instances]"
"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]",#,#,#,"[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]"
"[obj_rock,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_crate,Instances]",#,"[obj_crate,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_rock,Instances]"
"[obj_rock,Instances]","[obj_rock,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_rock,Instances]",#,"[obj_rock,Instances]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_pit,BH]","[obj_rock,Instances]","[obj_rock,Instances]"
